,Pclass,Alone,Fare,Parch,Family_Size,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Survived
535,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
183,2,0,39.0,1,4,0.0,1.0,0.0,0.0,1.0,1
621,1,0,52.5542,0,2,0.0,1.0,0.0,0.0,1.0,1
78,2,0,29.0,2,3,0.0,1.0,0.0,0.0,1.0,1
573,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
651,2,0,23.0,1,2,1.0,0.0,0.0,0.0,1.0,1
11,1,1,26.55,0,1,1.0,0.0,0.0,0.0,1.0,1
571,1,0,51.4792,0,3,1.0,0.0,0.0,0.0,1.0,1
853,1,0,39.4,1,2,1.0,0.0,0.0,0.0,1.0,1
275,1,0,77.9583,0,2,1.0,0.0,0.0,0.0,1.0,1
720,2,0,33.0,1,2,1.0,0.0,0.0,0.0,1.0,1
445,1,0,81.8583,2,3,0.0,1.0,0.0,0.0,1.0,1
8,3,0,11.1333,2,3,1.0,0.0,0.0,0.0,1.0,1
53,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
726,2,0,21.0,0,4,1.0,0.0,0.0,0.0,1.0,1
669,1,0,52.0,0,2,1.0,0.0,0.0,0.0,1.0,1
369,1,1,69.3,0,1,1.0,0.0,1.0,0.0,0.0,1
341,1,0,263.0,2,6,1.0,0.0,0.0,0.0,1.0,1
291,1,0,91.0792,0,2,1.0,0.0,1.0,0.0,0.0,1
190,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
165,3,0,20.525,2,3,0.0,1.0,0.0,0.0,1.0,1
469,3,0,19.2583,1,4,1.0,0.0,1.0,0.0,0.0,1
618,2,0,39.0,1,4,1.0,0.0,0.0,0.0,1.0,1
156,3,1,7.7333,0,1,1.0,0.0,0.0,1.0,0.0,1
479,3,0,12.2875,1,2,1.0,0.0,0.0,0.0,1.0,1
712,1,0,52.0,0,2,0.0,1.0,0.0,0.0,1.0,1
98,2,0,23.0,1,2,1.0,0.0,0.0,0.0,1.0,1
608,2,0,41.5792,2,4,1.0,0.0,1.0,0.0,0.0,1
618,2,0,39.0,1,4,1.0,0.0,0.0,0.0,1.0,1
862,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
523,1,0,57.9792,1,2,1.0,0.0,1.0,0.0,0.0,1
52,1,0,76.7292,0,2,1.0,0.0,1.0,0.0,0.0,1
535,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
161,2,1,15.75,0,1,1.0,0.0,0.0,0.0,1.0,1
608,2,0,41.5792,2,4,1.0,0.0,1.0,0.0,0.0,1
359,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
241,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
310,1,1,83.1583,0,1,1.0,0.0,1.0,0.0,0.0,1
701,1,1,26.2875,0,1,0.0,1.0,0.0,0.0,1.0,1
31,1,0,146.5208,0,2,1.0,0.0,1.0,0.0,0.0,1
400,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
679,1,0,512.3292,1,2,0.0,1.0,1.0,0.0,0.0,1
653,3,1,7.8292,0,1,1.0,0.0,0.0,1.0,0.0,1
556,1,0,39.6,0,2,1.0,0.0,1.0,0.0,0.0,1
599,1,0,56.9292,0,2,0.0,1.0,1.0,0.0,0.0,1
751,3,0,12.475,1,2,0.0,1.0,0.0,0.0,1.0,1
380,1,1,227.525,0,1,1.0,0.0,1.0,0.0,0.0,1
366,1,0,75.25,0,2,1.0,0.0,1.0,0.0,0.0,1
25,3,0,31.3875,5,7,1.0,0.0,0.0,0.0,1.0,1
518,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
44,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
393,1,0,113.275,0,2,1.0,0.0,1.0,0.0,0.0,1
127,3,1,7.1417,0,1,0.0,1.0,0.0,0.0,1.0,1
328,3,0,20.525,1,3,1.0,0.0,0.0,0.0,1.0,1
259,2,0,26.0,1,2,1.0,0.0,0.0,0.0,1.0,1
367,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
504,1,1,86.5,0,1,1.0,0.0,0.0,0.0,1.0,1
211,2,1,21.0,0,1,1.0,0.0,0.0,0.0,1.0,1
706,2,1,13.5,0,1,1.0,0.0,0.0,0.0,1.0,1
692,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,1
183,2,0,39.0,1,4,0.0,1.0,0.0,0.0,1.0,1
716,1,1,227.525,0,1,1.0,0.0,1.0,0.0,0.0,1
673,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
865,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
727,3,1,7.7375,0,1,1.0,0.0,0.0,1.0,0.0,1
359,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
380,1,1,227.525,0,1,1.0,0.0,1.0,0.0,0.0,1
489,3,0,15.9,1,3,0.0,1.0,0.0,0.0,1.0,1
730,1,1,211.3375,0,1,1.0,0.0,0.0,0.0,1.0,1
673,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
535,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
288,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
430,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
469,3,0,19.2583,1,4,1.0,0.0,1.0,0.0,0.0,1
829,1,1,80.0,0,1,1.0,0.0,0.0,0.0,1.0,1
473,2,1,13.7917,0,1,1.0,0.0,1.0,0.0,0.0,1
689,1,0,211.3375,1,2,1.0,0.0,0.0,0.0,1.0,1
537,1,1,106.425,0,1,1.0,0.0,1.0,0.0,0.0,1
804,3,1,6.975,0,1,0.0,1.0,0.0,0.0,1.0,1
504,1,1,86.5,0,1,1.0,0.0,0.0,0.0,1.0,1
742,1,0,262.375,2,5,1.0,0.0,1.0,0.0,0.0,1
701,1,1,26.2875,0,1,0.0,1.0,0.0,0.0,1.0,1
533,3,0,22.3583,2,3,1.0,0.0,1.0,0.0,0.0,1
673,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
803,3,0,8.5167,1,2,0.0,1.0,1.0,0.0,0.0,1
123,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
507,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
17,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
128,3,0,22.3583,1,3,1.0,0.0,1.0,0.0,0.0,1
831,2,0,18.75,1,3,0.0,1.0,0.0,0.0,1.0,1
445,1,0,81.8583,2,3,0.0,1.0,0.0,0.0,1.0,1
879,1,0,83.1583,1,2,1.0,0.0,1.0,0.0,0.0,1
615,2,0,65.0,2,4,1.0,0.0,0.0,0.0,1.0,1
215,1,0,113.275,0,2,1.0,0.0,1.0,0.0,0.0,1
133,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
322,2,1,12.35,0,1,1.0,0.0,0.0,1.0,0.0,1
127,3,1,7.1417,0,1,0.0,1.0,0.0,0.0,1.0,1
669,1,0,52.0,0,2,1.0,0.0,0.0,0.0,1.0,1
192,3,0,7.8542,0,2,1.0,0.0,0.0,0.0,1.0,1
241,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
660,1,0,133.65,0,3,0.0,1.0,0.0,0.0,1.0,1
869,3,0,11.1333,1,3,0.0,1.0,0.0,0.0,1.0,1
518,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
830,3,0,14.4542,0,2,1.0,0.0,1.0,0.0,0.0,1
535,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
706,2,1,13.5,0,1,1.0,0.0,0.0,0.0,1.0,1
697,3,1,7.7333,0,1,1.0,0.0,0.0,1.0,0.0,1
774,2,0,23.0,3,5,1.0,0.0,0.0,0.0,1.0,1
172,3,0,11.1333,1,3,1.0,0.0,0.0,0.0,1.0,1
604,1,1,26.55,0,1,0.0,1.0,1.0,0.0,0.0,1
596,2,1,33.0,0,1,1.0,0.0,0.0,0.0,1.0,1
216,3,1,7.925,0,1,1.0,0.0,0.0,0.0,1.0,1
458,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
341,1,0,263.0,2,6,1.0,0.0,0.0,0.0,1.0,1
369,1,1,69.3,0,1,1.0,0.0,1.0,0.0,0.0,1
510,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,1
256,1,1,79.2,0,1,1.0,0.0,1.0,0.0,0.0,1
622,3,0,15.7417,1,3,0.0,1.0,1.0,0.0,0.0,1
472,2,0,27.75,2,4,1.0,0.0,0.0,0.0,1.0,1
797,3,1,8.6833,0,1,1.0,0.0,0.0,0.0,1.0,1
579,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
79,3,1,12.475,0,1,1.0,0.0,0.0,0.0,1.0,1
786,3,1,7.4958,0,1,1.0,0.0,0.0,0.0,1.0,1
186,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
473,2,1,13.7917,0,1,1.0,0.0,1.0,0.0,0.0,1
341,1,0,263.0,2,6,1.0,0.0,0.0,0.0,1.0,1
247,2,0,14.5,2,3,1.0,0.0,0.0,0.0,1.0,1
325,1,1,135.6333,0,1,1.0,0.0,1.0,0.0,0.0,1
305,1,0,151.55,2,4,0.0,1.0,0.0,0.0,1.0,1
751,3,0,12.475,1,2,0.0,1.0,0.0,0.0,1.0,1
390,1,0,120.0,2,4,0.0,1.0,0.0,0.0,1.0,1
184,3,0,22.025,2,3,1.0,0.0,0.0,0.0,1.0,1
390,1,0,120.0,2,4,0.0,1.0,0.0,0.0,1.0,1
166,1,0,55.0,1,2,1.0,0.0,0.0,0.0,1.0,1
707,1,1,26.2875,0,1,0.0,1.0,0.0,0.0,1.0,1
298,1,1,30.5,0,1,0.0,1.0,0.0,0.0,1.0,1
319,1,0,134.5,1,3,1.0,0.0,1.0,0.0,0.0,1
248,1,0,52.5542,1,3,0.0,1.0,0.0,0.0,1.0,1
690,1,0,57.0,0,2,0.0,1.0,0.0,0.0,1.0,1
520,1,1,93.5,0,1,1.0,0.0,0.0,0.0,1.0,1
622,3,0,15.7417,1,3,0.0,1.0,1.0,0.0,0.0,1
829,1,1,80.0,0,1,1.0,0.0,0.0,0.0,1.0,1
288,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
32,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
25,3,0,31.3875,5,7,1.0,0.0,0.0,0.0,1.0,1
786,3,1,7.4958,0,1,1.0,0.0,0.0,0.0,1.0,1
81,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,1
17,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
31,1,0,146.5208,0,2,1.0,0.0,1.0,0.0,0.0,1
84,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
712,1,0,52.0,0,2,0.0,1.0,0.0,0.0,1.0,1
516,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
348,3,0,15.9,1,3,0.0,1.0,0.0,0.0,1.0,1
618,2,0,39.0,1,4,1.0,0.0,0.0,0.0,1.0,1
855,3,0,9.35,1,2,1.0,0.0,0.0,0.0,1.0,1
56,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
306,1,1,110.8833,0,1,1.0,0.0,1.0,0.0,0.0,1
187,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
604,1,1,26.55,0,1,0.0,1.0,1.0,0.0,0.0,1
708,1,1,151.55,0,1,1.0,0.0,0.0,0.0,1.0,1
554,3,1,7.775,0,1,1.0,0.0,0.0,0.0,1.0,1
31,1,0,146.5208,0,2,1.0,0.0,1.0,0.0,0.0,1
647,1,1,35.5,0,1,0.0,1.0,1.0,0.0,0.0,1
523,1,0,57.9792,1,2,1.0,0.0,1.0,0.0,0.0,1
10,3,0,16.7,1,3,1.0,0.0,0.0,0.0,1.0,1
165,3,0,20.525,2,3,0.0,1.0,0.0,0.0,1.0,1
208,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
777,3,1,12.475,0,1,1.0,0.0,0.0,0.0,1.0,1
195,1,1,146.5208,0,1,1.0,0.0,1.0,0.0,0.0,1
106,3,1,7.65,0,1,1.0,0.0,0.0,0.0,1.0,1
622,3,0,15.7417,1,3,0.0,1.0,1.0,0.0,0.0,1
448,3,0,19.2583,1,4,1.0,0.0,1.0,0.0,0.0,1
796,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
726,2,0,21.0,0,4,1.0,0.0,0.0,0.0,1.0,1
630,1,1,30.0,0,1,0.0,1.0,0.0,0.0,1.0,1
367,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
334,1,0,133.65,0,2,1.0,0.0,0.0,0.0,1.0,1
855,3,0,9.35,1,2,1.0,0.0,0.0,0.0,1.0,1
751,3,0,12.475,1,2,0.0,1.0,0.0,0.0,1.0,1
43,2,0,41.5792,2,4,1.0,0.0,1.0,0.0,0.0,1
647,1,1,35.5,0,1,0.0,1.0,1.0,0.0,0.0,1
512,1,1,26.2875,0,1,0.0,1.0,0.0,0.0,1.0,1
779,1,0,211.3375,1,2,1.0,0.0,0.0,0.0,1.0,1
615,2,0,65.0,2,4,1.0,0.0,0.0,0.0,1.0,1
547,2,1,13.8625,0,1,0.0,1.0,1.0,0.0,0.0,1
431,3,0,16.1,0,2,1.0,0.0,0.0,0.0,1.0,1
412,1,0,90.0,0,2,1.0,0.0,0.0,1.0,0.0,1
740,1,1,30.0,0,1,0.0,1.0,0.0,0.0,1.0,1
516,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
224,1,0,90.0,0,2,0.0,1.0,0.0,0.0,1.0,1
394,3,0,16.7,2,3,1.0,0.0,0.0,0.0,1.0,1
779,1,0,211.3375,1,2,1.0,0.0,0.0,0.0,1.0,1
400,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
432,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
255,3,0,15.2458,2,3,1.0,0.0,1.0,0.0,0.0,1
740,1,1,30.0,0,1,0.0,1.0,0.0,0.0,1.0,1
660,1,0,133.65,0,3,0.0,1.0,0.0,0.0,1.0,1
427,2,1,26.0,0,1,1.0,0.0,0.0,0.0,1.0,1
340,2,0,26.0,1,3,0.0,1.0,0.0,0.0,1.0,1
803,3,0,8.5167,1,2,0.0,1.0,1.0,0.0,0.0,1
3,1,0,53.1,0,2,1.0,0.0,0.0,0.0,1.0,1
329,1,0,57.9792,1,2,1.0,0.0,1.0,0.0,0.0,1
306,1,1,110.8833,0,1,1.0,0.0,1.0,0.0,0.0,1
599,1,0,56.9292,0,2,0.0,1.0,1.0,0.0,0.0,1
209,1,1,31.0,0,1,0.0,1.0,1.0,0.0,0.0,1
608,2,0,41.5792,2,4,1.0,0.0,1.0,0.0,0.0,1
587,1,0,79.2,1,3,0.0,1.0,1.0,0.0,0.0,1
820,1,0,93.5,1,3,1.0,0.0,0.0,0.0,1.0,1
17,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
660,1,0,133.65,0,3,0.0,1.0,0.0,0.0,1.0,1
427,2,1,26.0,0,1,1.0,0.0,0.0,0.0,1.0,1
165,3,0,20.525,2,3,0.0,1.0,0.0,0.0,1.0,1
549,2,0,36.75,1,3,0.0,1.0,0.0,0.0,1.0,1
889,1,1,30.0,0,1,0.0,1.0,1.0,0.0,0.0,1
370,1,0,55.4417,0,2,0.0,1.0,1.0,0.0,0.0,1
237,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
128,3,0,22.3583,1,3,1.0,0.0,1.0,0.0,0.0,1
248,1,0,52.5542,1,3,0.0,1.0,0.0,0.0,1.0,1
136,1,0,26.2833,2,3,1.0,0.0,0.0,0.0,1.0,1
183,2,0,39.0,1,4,0.0,1.0,0.0,0.0,1.0,1
319,1,0,134.5,1,3,1.0,0.0,1.0,0.0,0.0,1
889,1,1,30.0,0,1,0.0,1.0,1.0,0.0,0.0,1
831,2,0,18.75,1,3,0.0,1.0,0.0,0.0,1.0,1
627,1,1,77.9583,0,1,1.0,0.0,0.0,0.0,1.0,1
862,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
255,3,0,15.2458,2,3,1.0,0.0,1.0,0.0,0.0,1
507,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
323,2,0,29.0,1,3,1.0,0.0,0.0,0.0,1.0,1
330,3,0,23.25,0,3,1.0,0.0,0.0,1.0,0.0,1
84,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
400,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
700,1,0,227.525,0,2,1.0,0.0,1.0,0.0,0.0,1
779,1,0,211.3375,1,2,1.0,0.0,0.0,0.0,1.0,1
258,1,1,512.3292,0,1,1.0,0.0,1.0,0.0,0.0,1
716,1,1,227.525,0,1,1.0,0.0,1.0,0.0,0.0,1
523,1,0,57.9792,1,2,1.0,0.0,1.0,0.0,0.0,1
509,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,1
3,1,0,53.1,0,2,1.0,0.0,0.0,0.0,1.0,1
79,3,1,12.475,0,1,1.0,0.0,0.0,0.0,1.0,1
765,1,0,77.9583,0,2,1.0,0.0,0.0,0.0,1.0,1
788,3,0,20.575,2,4,0.0,1.0,0.0,0.0,1.0,1
427,2,1,26.0,0,1,1.0,0.0,0.0,0.0,1.0,1
241,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
261,3,0,31.3875,2,7,0.0,1.0,0.0,0.0,1.0,1
194,1,1,27.7208,0,1,1.0,0.0,1.0,0.0,0.0,1
220,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,1
358,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
44,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
777,3,1,12.475,0,1,1.0,0.0,0.0,0.0,1.0,1
533,3,0,22.3583,2,3,1.0,0.0,1.0,0.0,0.0,1
78,2,0,29.0,2,3,0.0,1.0,0.0,0.0,1.0,1
123,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
375,1,0,82.1708,0,2,1.0,0.0,1.0,0.0,0.0,1
44,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
61,1,1,80.0,0,1,1.0,0.0,0.0,0.0,1.0,1
473,2,1,13.7917,0,1,1.0,0.0,1.0,0.0,0.0,1
724,1,0,53.1,0,2,0.0,1.0,0.0,0.0,1.0,1
367,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
15,2,1,16.0,0,1,1.0,0.0,0.0,0.0,1.0,1
237,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
447,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
2,3,1,7.925,0,1,1.0,0.0,0.0,0.0,1.0,1
400,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
347,3,0,16.1,0,2,1.0,0.0,0.0,0.0,1.0,1
66,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
697,3,1,7.7333,0,1,1.0,0.0,0.0,1.0,0.0,1
376,3,1,7.25,0,1,1.0,0.0,0.0,0.0,1.0,1
827,2,0,37.0042,2,3,0.0,1.0,1.0,0.0,0.0,1
700,1,0,227.525,0,2,1.0,0.0,1.0,0.0,0.0,1
172,3,0,11.1333,1,3,1.0,0.0,0.0,0.0,1.0,1
358,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
367,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
311,1,0,262.375,2,5,1.0,0.0,1.0,0.0,0.0,1
109,3,0,24.15,0,2,1.0,0.0,0.0,1.0,0.0,1
17,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
887,1,1,30.0,0,1,1.0,0.0,0.0,0.0,1.0,1
549,2,0,36.75,1,3,0.0,1.0,0.0,0.0,1.0,1
81,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,1
204,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,1
279,3,0,20.25,1,3,1.0,0.0,0.0,0.0,1.0,1
368,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
518,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
780,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
712,1,0,52.0,0,2,0.0,1.0,0.0,0.0,1.0,1
618,2,0,39.0,1,4,1.0,0.0,0.0,0.0,1.0,1
871,1,0,52.5542,1,3,1.0,0.0,0.0,0.0,1.0,1
533,3,0,22.3583,2,3,1.0,0.0,1.0,0.0,0.0,1
853,1,0,39.4,1,2,1.0,0.0,0.0,0.0,1.0,1
136,1,0,26.2833,2,3,1.0,0.0,0.0,0.0,1.0,1
547,2,1,13.8625,0,1,0.0,1.0,1.0,0.0,0.0,1
513,1,0,59.4,0,2,1.0,0.0,1.0,0.0,0.0,1
571,1,0,51.4792,0,3,1.0,0.0,0.0,0.0,1.0,1
123,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
82,3,1,7.7875,0,1,1.0,0.0,0.0,1.0,0.0,1
25,3,0,31.3875,5,7,1.0,0.0,0.0,0.0,1.0,1
387,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
414,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
28,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
327,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
677,3,1,9.8417,0,1,1.0,0.0,0.0,0.0,1.0,1
765,1,0,77.9583,0,2,1.0,0.0,0.0,0.0,1.0,1
325,1,1,135.6333,0,1,1.0,0.0,1.0,0.0,0.0,1
319,1,0,134.5,1,3,1.0,0.0,1.0,0.0,0.0,1
341,1,0,263.0,2,6,1.0,0.0,0.0,0.0,1.0,1
550,1,0,110.8833,2,3,0.0,1.0,1.0,0.0,0.0,1
804,3,1,6.975,0,1,0.0,1.0,0.0,0.0,1.0,1
389,2,1,12.0,0,1,1.0,0.0,1.0,0.0,0.0,1
443,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
763,1,0,120.0,2,4,1.0,0.0,0.0,0.0,1.0,1
366,1,0,75.25,0,2,1.0,0.0,1.0,0.0,0.0,1
376,3,1,7.25,0,1,1.0,0.0,0.0,0.0,1.0,1
591,1,0,78.2667,0,2,1.0,0.0,1.0,0.0,0.0,1
535,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
644,3,0,19.2583,1,4,1.0,0.0,1.0,0.0,0.0,1
796,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
186,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
81,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,1
230,1,0,83.475,0,2,1.0,0.0,0.0,0.0,1.0,1
298,1,1,30.5,0,1,0.0,1.0,0.0,0.0,1.0,1
809,1,0,53.1,0,2,1.0,0.0,0.0,0.0,1.0,1
706,2,1,13.5,0,1,1.0,0.0,0.0,0.0,1.0,1
855,3,0,9.35,1,2,1.0,0.0,0.0,0.0,1.0,1
426,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
858,3,0,19.2583,3,4,1.0,0.0,1.0,0.0,0.0,1
358,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
274,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
762,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,1
591,1,0,78.2667,0,2,1.0,0.0,1.0,0.0,0.0,1
689,1,0,211.3375,1,2,1.0,0.0,0.0,0.0,1.0,1
871,1,0,52.5542,1,3,1.0,0.0,0.0,0.0,1.0,1
81,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,1
370,1,0,55.4417,0,2,0.0,1.0,1.0,0.0,0.0,1
727,3,1,7.7375,0,1,1.0,0.0,0.0,1.0,0.0,1
