,Pclass,Alone,Fare,Parch,Family_Size,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Survived
940,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
942,3,0,9.35,1,2,1.0,0.0,0.0,0.0,1.0,1
943,3,0,12.475,1,2,0.0,1.0,0.0,0.0,1.0,1
945,1,1,35.5,0,1,0.0,1.0,1.0,0.0,0.0,1
946,1,1,26.2875,0,1,0.0,1.0,0.0,0.0,1.0,1
949,2,1,13.8625,0,1,0.0,1.0,1.0,0.0,0.0,1
950,3,0,16.1,0,2,1.0,0.0,0.0,0.0,1.0,1
952,1,1,30.0,0,1,0.0,1.0,0.0,0.0,1.0,1
953,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
955,3,0,16.7,2,3,1.0,0.0,0.0,0.0,1.0,1
957,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
958,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
959,3,0,15.2458,2,3,1.0,0.0,1.0,0.0,0.0,1
960,1,1,30.0,0,1,0.0,1.0,0.0,0.0,1.0,1
962,2,1,26.0,0,1,1.0,0.0,0.0,0.0,1.0,1
963,2,0,26.0,1,3,0.0,1.0,0.0,0.0,1.0,1
964,3,0,8.5167,1,2,0.0,1.0,1.0,0.0,0.0,1
965,1,0,53.1,0,2,1.0,0.0,0.0,0.0,1.0,1
966,1,0,57.9792,1,2,1.0,0.0,1.0,0.0,0.0,1
968,1,0,56.9292,0,2,0.0,1.0,1.0,0.0,0.0,1
969,1,1,31.0,0,1,0.0,1.0,1.0,0.0,0.0,1
971,1,0,79.2,1,3,0.0,1.0,1.0,0.0,0.0,1
973,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
975,2,1,26.0,0,1,1.0,0.0,0.0,0.0,1.0,1
976,3,0,20.525,2,3,0.0,1.0,0.0,0.0,1.0,1
977,2,0,36.75,1,3,0.0,1.0,0.0,0.0,1.0,1
978,1,1,30.0,0,1,0.0,1.0,1.0,0.0,0.0,1
979,1,0,55.4417,0,2,0.0,1.0,1.0,0.0,0.0,1
980,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
981,3,0,22.3583,1,3,1.0,0.0,1.0,0.0,0.0,1
982,1,0,52.5542,1,3,0.0,1.0,0.0,0.0,1.0,1
983,1,0,26.2833,2,3,1.0,0.0,0.0,0.0,1.0,1
986,1,1,30.0,0,1,0.0,1.0,1.0,0.0,0.0,1
987,2,0,18.75,1,3,0.0,1.0,0.0,0.0,1.0,1
988,1,1,77.9583,0,1,1.0,0.0,0.0,0.0,1.0,1
989,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
990,3,0,15.2458,2,3,1.0,0.0,1.0,0.0,0.0,1
991,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
992,2,0,29.0,1,3,1.0,0.0,0.0,0.0,1.0,1
993,3,0,23.25,0,3,1.0,0.0,0.0,1.0,0.0,1
994,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
995,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
1000,1,0,57.9792,1,2,1.0,0.0,1.0,0.0,0.0,1
1001,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,1
1002,1,0,53.1,0,2,1.0,0.0,0.0,0.0,1.0,1
1003,3,1,12.475,0,1,1.0,0.0,0.0,0.0,1.0,1
1004,1,0,77.9583,0,2,1.0,0.0,0.0,0.0,1.0,1
1006,2,1,26.0,0,1,1.0,0.0,0.0,0.0,1.0,1
1007,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
1009,1,1,27.7208,0,1,1.0,0.0,1.0,0.0,0.0,1
1010,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,1
1011,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
1012,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
1013,3,1,12.475,0,1,1.0,0.0,0.0,0.0,1.0,1
1014,3,0,22.3583,2,3,1.0,0.0,1.0,0.0,0.0,1
1015,2,0,29.0,2,3,0.0,1.0,0.0,0.0,1.0,1
1016,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
1018,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
1019,1,1,80.0,0,1,1.0,0.0,0.0,0.0,1.0,1
1020,2,1,13.7917,0,1,1.0,0.0,1.0,0.0,0.0,1
1021,1,0,53.1,0,2,0.0,1.0,0.0,0.0,1.0,1
1022,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
1023,2,1,16.0,0,1,1.0,0.0,0.0,0.0,1.0,1
1024,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
1025,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
1026,3,1,7.925,0,1,1.0,0.0,0.0,0.0,1.0,1
1027,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
1028,3,0,16.1,0,2,1.0,0.0,0.0,0.0,1.0,1
1029,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
1030,3,1,7.7333,0,1,1.0,0.0,0.0,1.0,0.0,1
1031,3,1,7.25,0,1,1.0,0.0,0.0,0.0,1.0,1
1032,2,0,37.0042,2,3,0.0,1.0,1.0,0.0,0.0,1
1034,3,0,11.1333,1,3,1.0,0.0,0.0,0.0,1.0,1
1035,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
1036,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
1038,3,0,24.15,0,2,1.0,0.0,0.0,1.0,0.0,1
1039,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
1040,1,1,30.0,0,1,1.0,0.0,0.0,0.0,1.0,1
1041,2,0,36.75,1,3,0.0,1.0,0.0,0.0,1.0,1
1042,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,1
1043,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,1
1044,3,0,20.25,1,3,1.0,0.0,0.0,0.0,1.0,1
1045,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
1046,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
1047,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
1048,1,0,52.0,0,2,0.0,1.0,0.0,0.0,1.0,1
1050,1,0,52.5542,1,3,1.0,0.0,0.0,0.0,1.0,1
1051,3,0,22.3583,2,3,1.0,0.0,1.0,0.0,0.0,1
1052,1,0,39.4,1,2,1.0,0.0,0.0,0.0,1.0,1
1053,1,0,26.2833,2,3,1.0,0.0,0.0,0.0,1.0,1
1054,2,1,13.8625,0,1,0.0,1.0,1.0,0.0,0.0,1
1055,1,0,59.4,0,2,1.0,0.0,1.0,0.0,0.0,1
1056,1,0,51.4792,0,3,1.0,0.0,0.0,0.0,1.0,1
1057,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
1058,3,1,7.7875,0,1,1.0,0.0,0.0,1.0,0.0,1
1060,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
1061,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
1062,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
1063,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
1064,3,1,9.8417,0,1,1.0,0.0,0.0,0.0,1.0,1
1065,1,0,77.9583,0,2,1.0,0.0,0.0,0.0,1.0,1
1070,3,1,6.975,0,1,0.0,1.0,0.0,0.0,1.0,1
1071,2,1,12.0,0,1,1.0,0.0,1.0,0.0,0.0,1
1072,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
1074,1,0,75.25,0,2,1.0,0.0,1.0,0.0,0.0,1
1075,3,1,7.25,0,1,1.0,0.0,0.0,0.0,1.0,1
1076,1,0,78.2667,0,2,1.0,0.0,1.0,0.0,0.0,1
1077,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
1079,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
1080,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
1081,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,1
1083,1,1,30.5,0,1,0.0,1.0,0.0,0.0,1.0,1
1084,1,0,53.1,0,2,1.0,0.0,0.0,0.0,1.0,1
1085,2,1,13.5,0,1,1.0,0.0,0.0,0.0,1.0,1
1086,3,0,9.35,1,2,1.0,0.0,0.0,0.0,1.0,1
1087,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
1089,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
1090,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
1091,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,1
1092,1,0,78.2667,0,2,1.0,0.0,1.0,0.0,0.0,1
1094,1,0,52.5542,1,3,1.0,0.0,0.0,0.0,1.0,1
1095,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,1
1096,1,0,55.4417,0,2,0.0,1.0,1.0,0.0,0.0,1
1097,3,1,7.7375,0,1,1.0,0.0,0.0,1.0,0.0,1
