,Pclass,Alone,Fare,Parch,Family_Size,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Survived
765,1,0,77.9583,0,2,1.0,0.0,0.0,0.0,1.0,1
766,1,1,39.6,0,1,0.0,1.0,1.0,0.0,0.0,0
767,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,0
768,3,0,24.15,0,2,0.0,1.0,0.0,1.0,0.0,0
769,3,1,8.3625,0,1,0.0,1.0,0.0,0.0,1.0,0
770,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,0
771,3,1,7.8542,0,1,0.0,1.0,0.0,0.0,1.0,0
772,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,0
773,3,1,7.225,0,1,0.0,1.0,1.0,0.0,0.0,0
774,2,0,23.0,3,5,1.0,0.0,0.0,0.0,1.0,1
775,3,1,7.75,0,1,0.0,1.0,0.0,0.0,1.0,0
776,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
777,3,1,12.475,0,1,1.0,0.0,0.0,0.0,1.0,1
778,3,1,7.7375,0,1,0.0,1.0,0.0,1.0,0.0,0
779,1,0,211.3375,1,2,1.0,0.0,0.0,0.0,1.0,1
780,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
781,1,0,57.0,0,2,1.0,0.0,0.0,0.0,1.0,1
782,1,1,30.0,0,1,0.0,1.0,0.0,0.0,1.0,0
783,3,0,23.45,2,4,0.0,1.0,0.0,0.0,1.0,0
784,3,1,7.05,0,1,0.0,1.0,0.0,0.0,1.0,0
785,3,1,7.25,0,1,0.0,1.0,0.0,0.0,1.0,0
786,3,1,7.4958,0,1,1.0,0.0,0.0,0.0,1.0,1
787,3,0,29.125,1,6,0.0,1.0,0.0,1.0,0.0,0
788,3,0,20.575,2,4,0.0,1.0,0.0,0.0,1.0,1
789,1,1,79.2,0,1,0.0,1.0,1.0,0.0,0.0,0
790,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
791,2,1,26.0,0,1,0.0,1.0,0.0,0.0,1.0,0
792,3,0,69.55,2,11,1.0,0.0,0.0,0.0,1.0,0
793,1,1,30.6958,0,1,0.0,1.0,1.0,0.0,0.0,0
794,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
795,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
796,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
797,3,1,8.6833,0,1,1.0,0.0,0.0,0.0,1.0,1
798,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,0
799,3,0,24.15,1,3,1.0,0.0,0.0,0.0,1.0,0
800,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
801,2,0,26.25,1,3,1.0,0.0,0.0,0.0,1.0,1
802,1,0,120.0,2,4,0.0,1.0,0.0,0.0,1.0,1
803,3,0,8.5167,1,2,0.0,1.0,1.0,0.0,0.0,1
804,3,1,6.975,0,1,0.0,1.0,0.0,0.0,1.0,1
805,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,0
806,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
807,3,1,7.775,0,1,1.0,0.0,0.0,0.0,1.0,0
808,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
809,1,0,53.1,0,2,1.0,0.0,0.0,0.0,1.0,1
810,3,1,7.8875,0,1,0.0,1.0,0.0,0.0,1.0,0
811,3,1,24.15,0,1,0.0,1.0,0.0,0.0,1.0,0
812,2,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0
813,3,0,31.275,2,7,1.0,0.0,0.0,0.0,1.0,0
814,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
815,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
816,3,1,7.925,0,1,1.0,0.0,0.0,0.0,1.0,0
817,2,0,37.0042,1,3,0.0,1.0,1.0,0.0,0.0,0
818,3,1,6.45,0,1,0.0,1.0,0.0,0.0,1.0,0
819,3,0,27.9,2,6,0.0,1.0,0.0,0.0,1.0,0
820,1,0,93.5,1,3,1.0,0.0,0.0,0.0,1.0,1
821,3,1,8.6625,0,1,0.0,1.0,0.0,0.0,1.0,1
822,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
823,3,0,12.475,1,2,1.0,0.0,0.0,0.0,1.0,1
824,3,0,39.6875,1,6,0.0,1.0,0.0,0.0,1.0,0
825,3,1,6.95,0,1,0.0,1.0,0.0,1.0,0.0,0
826,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,0
827,2,0,37.0042,2,3,0.0,1.0,1.0,0.0,0.0,1
828,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,1
829,1,1,80.0,0,1,1.0,0.0,0.0,0.0,1.0,1
830,3,0,14.4542,0,2,1.0,0.0,1.0,0.0,0.0,1
831,2,0,18.75,1,3,0.0,1.0,0.0,0.0,1.0,1
832,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,0
833,3,1,7.8542,0,1,0.0,1.0,0.0,0.0,1.0,0
834,3,1,8.3,0,1,0.0,1.0,0.0,0.0,1.0,0
835,1,0,83.1583,1,3,1.0,0.0,1.0,0.0,0.0,1
836,3,1,8.6625,0,1,0.0,1.0,0.0,0.0,1.0,0
837,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
838,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,1
839,1,1,29.7,0,1,0.0,1.0,1.0,0.0,0.0,1
840,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,0
841,2,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0
842,1,1,31.0,0,1,1.0,0.0,1.0,0.0,0.0,1
843,3,1,6.4375,0,1,0.0,1.0,1.0,0.0,0.0,0
844,3,1,8.6625,0,1,0.0,1.0,0.0,0.0,1.0,0
845,3,1,7.55,0,1,0.0,1.0,0.0,0.0,1.0,0
846,3,0,69.55,2,11,0.0,1.0,0.0,0.0,1.0,0
847,3,1,7.8958,0,1,0.0,1.0,1.0,0.0,0.0,0
848,2,0,33.0,1,2,0.0,1.0,0.0,0.0,1.0,0
849,1,0,89.1042,0,2,1.0,0.0,1.0,0.0,0.0,1
850,3,0,31.275,2,7,0.0,1.0,0.0,0.0,1.0,0
851,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,0
852,3,0,15.2458,1,3,1.0,0.0,1.0,0.0,0.0,0
853,1,0,39.4,1,2,1.0,0.0,0.0,0.0,1.0,1
854,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,0
855,3,0,9.35,1,2,1.0,0.0,0.0,0.0,1.0,1
856,1,0,164.8667,1,3,1.0,0.0,0.0,0.0,1.0,1
857,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
858,3,0,19.2583,3,4,1.0,0.0,1.0,0.0,0.0,1
859,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,0
860,3,0,14.1083,0,3,0.0,1.0,0.0,0.0,1.0,0
861,2,0,11.5,0,2,0.0,1.0,0.0,0.0,1.0,0
862,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
863,3,0,69.55,2,11,1.0,0.0,0.0,0.0,1.0,0
864,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
865,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
866,2,0,13.8583,0,2,1.0,0.0,1.0,0.0,0.0,1
867,1,1,50.4958,0,1,0.0,1.0,0.0,0.0,1.0,0
868,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,0
869,3,0,11.1333,1,3,0.0,1.0,0.0,0.0,1.0,1
870,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
871,1,0,52.5542,1,3,1.0,0.0,0.0,0.0,1.0,1
872,1,1,5.0,0,1,0.0,1.0,0.0,0.0,1.0,0
873,3,1,9.0,0,1,0.0,1.0,0.0,0.0,1.0,0
874,2,0,24.0,0,2,1.0,0.0,1.0,0.0,0.0,1
875,3,1,7.225,0,1,1.0,0.0,1.0,0.0,0.0,1
876,3,1,9.8458,0,1,0.0,1.0,0.0,0.0,1.0,0
877,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
878,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
879,1,0,83.1583,1,2,1.0,0.0,1.0,0.0,0.0,1
880,2,0,26.0,1,2,1.0,0.0,0.0,0.0,1.0,1
881,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
882,3,1,10.5167,0,1,1.0,0.0,0.0,0.0,1.0,0
883,2,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0
884,3,1,7.05,0,1,0.0,1.0,0.0,0.0,1.0,0
885,3,0,29.125,5,6,1.0,0.0,0.0,1.0,0.0,0
886,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
887,1,1,30.0,0,1,1.0,0.0,0.0,0.0,1.0,1
888,3,0,23.45,2,4,1.0,0.0,0.0,0.0,1.0,0
889,1,1,30.0,0,1,0.0,1.0,1.0,0.0,0.0,1
890,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
